query,name,section,indegree,outdegree,w_name,w_name_desc,w_desc,w_lib,w_return_vals,w_env,w_files,w_exit_status,w_diagnostics,w_errors,w_special_keywords,w_xr_context,w_machine,w_doclen,w_total,relevance
freebsd,mkubootimage,1,0,0,0,0,0.001299,0,0,0,0,0,0,0,0,0,0,330,0.001299,0
freebsd,elfedit,1,0,0,0,0,0.00081,0,0,0,0,0,0,0,0,0,0,420,0.00081,0
freebsd,mtree,8,30,21,0,0,0.000133,0,0,0,0,0,0,0,0,0,0,3179,0.000133,0
freebsd,hosts_access,5,16,0,0,0,0.000144,0,0,0,0,0,0,0,0,0,0,2404,0.000144,0
freebsd,hosts_access,5,16,0,0,0,0.000144,0,0,0,0,0,0,0,0,0,0,2404,0.000144,0
freebsd,libarchive-formats,5,0,24,0,0,0.000162,0,0,0,0,0,0,0,0,0,0,2208,0.000162,0
freebsd,pppd,8,18,0,0,0,0.000028,0,0,0,0,0,0,0,0,0,0,12562,0.000028,0
free -m,df,1,21,12,0,1.104132,0.001161,0,0,0.951433,0,0,0,0,0.010437,0.170028,0,1556,2.237191,1
free -m,malo,4,0,12,0,0,0,0,0,0,0.70421,0,0,0,0.043563,0,0,852,0.747773,0
free -m,lpd,8,18,32,0,0,0.000159,0,0,0,0.608399,0,0,0,0.005282,0,0,2946,0.61384,0
free -m,dumplfs,8,1,4,0,0,0.000653,0,0,0,0,0,0,0,0.011847,0.347995,0,588,0.360496,0
free -m,troff,1,35,0,0,0,0.000488,0,0,0,0.131715,0,0,0,0,0,0,3288,0.132203,0
free -m,groff_tmac,5,0,0,0,0,0.000125,0,0,0,0.110277,0,0,0,0,0,0,5152,0.110403,0
free -m,uvm_map,9,4,4,0,0,0.000331,0,0,0,0,0,0,0,0,0.105341,0,1928,0.105672,0
free -m,tunefs,8,15,10,0,0,0.000348,0,0,0,0,0,0,0,0,0.059111,0,2026,0.059459,0
free -m,malloc,9,24,0,0,0,0.000965,0,0,0,0,0,0,0,0.052161,0,0,1926,0.053126,1
fsck,fsck,8,79,9,22.741554,0,0.008862,0,0,0,0,0.402505,0,0,0,0.092258,0,1193,23.245179,1
fsck,shutdown,8,48,31,0,0,0,0,0,0,1.568383,0,0,0,0,0,0,1050,1.568383,1
fsck,fsck_lfs,8,2,6,0,0,0.001834,0,0,0,0,0,0.710674,0,0,0,0,786,0.712507,1
fsck,fsck_ext2fs,8,5,7,0,0,0.001665,0,0,0,0,0,0.710674,0,0,0,0,945,0.712338,1
fsck,fsck_ffs,8,20,16,0,0,0.000875,0,0,0,0,0,0.710674,0,0,0,0,1666,0.711549,1
fsck,clri,8,1,6,0,0,0.025595,0,0,0,0,0,0,0,0,0,0,115,0.025595,1
fsck,fsck_v7fs,8,0,4,0,0,0.009634,0,0,0,0,0,0,0,0,0,0,168,0.009634,1
fsck,fastboot,8,2,0,0,0,0.008238,0,0,0,0,0,0,0,0,0,0,86,0.008238,1
fsck,badsect,8,4,9,0,0,0.007519,0,0,0,0,0,0,0,0,0,0,440,0.007519,1
fsck,resize_ffs,8,0,7,0,0,0.005906,0,0,0,0,0,0,0,0,0,0,474,0.005906,1
fsck,boot,8,61,307,0,0,0.000493,0,0,0,0,0,0,0,0,0,0,1527,0.000493,0
fsck,fsdb,8,4,9,0,0,0.002592,0,0,0,0,0,0,0,0,0,0,822,0.002592,0
fsck,libquota,3,10,0,0,0,0.000374,0,0,0,0,0,0,0,0,0,0,2076,0.000374,0
fsck,libquota,3,10,0,0,0,0.000374,0,0,0,0,0,0,0,0,0,0,2076,0.000374,0
fsck,ccd,4,10,7,0,0,0.001447,0,0,0,0,0,0,0,0,0,0,440,0.001447,0
fstab,fstab,5,83,25,20.00918,0,0.002035,0,0,0,0.615667,0,0,0,0.014369,0,0,1535,20.641251,1
fstab,getfsent,3,2,0,0,0,0.007158,0,0,0,1.600734,0,0,0,0.025538,0,0,248,1.63343,1
fstab,umount,8,14,6,0,0,0.001734,0,0,0,0.816701,0,0,0,0.011308,0,0,438,0.829743,1
fstab,fsck,8,79,9,0,0,0.004113,0,0,0,0.656039,0,0,0,0.02172,0,0,1193,0.681871,1
fstab,mount,8,134,65,0,0,0.000978,0,0,0,0.656039,0,0,0,0.005655,0,0,2769,0.662671,1
fstab,swapctl,8,12,0,0,0,0.00283,0,0,0,0,0.41256,0,0,0.081541,0,0,1188,0.496931,0
fstab,ec,4,3,19,0,0,0,0,0,0,0,0,0.062823,0,0.342037,0,0,438,0.40486,0
fstab,quotaon,8,14,0,0,0,0.010357,0,0,0,0.151013,0,0,0,0.094478,0,0,346,0.255848,0
fstab,quotacheck,8,13,11,0,0,0.00493,0,0,0,0.151013,0,0,0,0.075324,0,0,585,0.231267,0
fstab,dump_lfs,8,1,0,0,0,0.000512,0,0,0,0.083198,0,0,0,0.010219,0,0,2286,0.09393,0
fstab,rump_udf,8,2,17,0,0,0.001111,0,0,0,0,0,0,0,0,0,0,289,0.001111,0
fstab,rump_msdos,8,2,17,0,0,0.001111,0,0,0,0,0,0,0,0,0,0,289,0.001111,0
fstab,mount_lfs,8,10,13,0,0,0.001026,0,0,0,0,0,0,0,0,0,0,378,0.001026,0
fstab,security,7,19,31,0,0,0.000206,0,0,0,0,0,0,0,0,0,0,1590,0.000206,0
fstab,fsck_ffs,8,20,16,0,0,0.000237,0,0,0,0,0,0,0,0,0,0,1666,0.000237,0
fstat,fstat,1,13,13,18.541133,0,0.007148,0,0,0,0,0,0,0,0,0,0,1147,18.548281,1
fstat,stat,2,74,0,0,0,0.001062,0,7.416453,0,0,0,0,0.034786,0.078564,0,0,1863,7.530866,1
fstat,fhopen,2,1,0,0,0,0.013875,0,0,0,0,0,0,0.175745,0,0,0,250,0.189621,0
fstat,fgetws,3,2,9,0,0,0,0,0,0,0,0,0,0.142078,0,0,0,230,0.142078,0
fstat,fgets,3,3,0,0,0,0,0,0,0,0,0,0,0.131965,0,0,0,509,0.131965,0
fstat,fgetpos,3,0,0,0,0,0,0,0,0,0,0,0,0.102721,0,0,0,460,0.102721,0
fstat,tcpdrop,8,0,3,0,0,0.02568,0,0,0,0,0,0,0,0,0,0,42,0.02568,0
fstat,progress,1,0,9,0,0,0.01068,0,0,0,0,0,0,0,0,0,0,237,0.01068,0
fstat,nfsstat,1,8,7,0,0,0.010006,0,0,0,0,0,0,0,0,0,0,180,0.010006,0
fstat,revoke,2,7,9,0,0,0.006742,0,0,0,0,0,0,0,0,0,0,383,0.006742,0
fstat,sockstat,1,3,7,0,0,0.003267,0,0,0,0,0,0,0,0,0,0,396,0.003267,1
fstat,gcc,1,25,0,0,0,0.000017,0,0,0,0,0,0,0,0,0,0,113084,0.000017,0
fstat,newfs_ext2fs,8,2,16,0,0,0.001915,0,0,0,0,0,0,0,0,0,0,1240,0.001915,0
fstat,iostat,8,10,8,0,0,0.002071,0,0,0,0,0,0,0,0,0,0,602,0.002071,1
fstat,netstat,1,40,27,0,0,0.001162,0,0,0,0,0,0,0,0,0,0,2027,0.001162,0
fstatat,stat,2,74,0,0,0,0.018296,0,6.553722,0,0,0,0,0.153124,0.069425,0,0,1863,6.794568,1
fstatat,open,2,118,0,0,0,0.017219,0,0,0,0,0,0,0,0,0,0,2524,0.017219,1
fsync,fsync,2,24,0,18.055085,0,0.010115,0,0,0,0,0,0,0.217531,0.309389,0,0,706,18.592121,1
fsync,aio_return,3,1,8,0,0,0.013761,0,0.523336,0,0,0,0,0,0,0,0,141,0.537097,0
fsync,aio_error,3,4,7,0,0,0.027971,0,0.319559,0,0,0,0,0,0,0,0,142,0.34753,0
fsync,dbopen,3,12,0,0,0,0,0,0,0,0,0,0,0.118783,0,0,0,2120,0.118783,0
fsync,aio_fsync,3,1,4,0,0,0.00965,0,0,0,0,0,0,0,0.07833,0,0,346,0.08798,1
fsync,fdatasync,2,4,8,0,0,0.036475,0,0,0,0,0,0,0,0,0,0,212,0.036475,1
fsync,pthread_setcancelstate,3,1,0,0,0,0.002484,0,0,0,0,0,0,0,0.033098,0,0,776,0.035583,1
fsync,sync,8,5,9,0,0,0.00965,0,0,0,0,0,0,0,0,0,0,103,0.00965,1
fsync,sync,2,6,7,0,0,0.009328,0,0,0,0,0,0,0,0,0,0,220,0.009328,1
fsync,WAPBL,4,0,18,0,0,0.002342,0,0,0,0,0,0,0,0,0,0,756,0.002342,0
fsync,vnode,9,18,0,0,0,0.000291,0,0,0,0,0,0,0,0,0,0,3587,0.000291,0
fsync,sftp,1,9,36,0,0,0.001887,0,0,0,0,0,0,0,0,0,0,2156,0.001887,0
fsync,gcc,1,25,0,0,0,0.000015,0,0,0,0,0,0,0,0,0,0,113084,0.000015,0
fsync,syslog.conf,5,5,24,0,0,0.000404,0,0,0,0,0,0,0,0,0,0,2300,0.000404,0
fsync,sftp,1,9,36,0,0,0.001887,0,0,0,0,0,0,0,0,0,0,2156,0.001887,0
ftime,ftime,3,0,7,12.201586,0,0.075786,0,0,0,0,0,0,0,6.100793,0,0,119,18.378165,1
ftime,gcc,1,25,0,0,0,0.000144,0,0,0,0,0,0,0,0,0,0,113084,0.000144,0
ftime,gcc,1,25,0,0,0,0.000144,0,0,0,0,0,0,0,0,0,0,113084,0.000144,0
ftp,ftp,1,23,17,13.074629,0,0.001963,0,0,0.052804,0,0,0,0,0.00621,0,0,8336,13.135606,1
ftp,ftp-proxy,8,8,17,7.844778,0,0.002776,0,0,0,0,0,0,0,0.01371,0,0,998,7.861263,1
ftp,ftpusers,5,9,0,0,0,0.000733,0,0,0,0.380814,0,0,0,0.009427,0,0,620,0.390974,1
ftp,ipnat,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.155035,0,383,0.155035,1
ftp,faithd,8,6,26,0,0,0.000626,0,0,0,0,0,0,0,0,0.131624,0,998,0.13225,1
ftp,bpm,1,0,9,0,0,0.001639,0,0,0.095902,0,0,0,0,0.031404,0,0,334,0.128945,0
ftp,ofwboot,8,7,0,0,0,0,0,0,0,0.070168,0,0,0,0.008521,0,0,1441,0.078689,0
ftp,sysinst,8,0,5,0,0,0.00411,0,0,0,0,0,0,0,0.054402,0,0,554,0.058512,1
ftp,fetchMakeURL,3,0,0,0,0,0.000304,0,0,0.040901,0,0,0,0,0.007115,0,0,2379,0.04832,1
ftp,ftpd,8,27,43,0,0,0.001581,0,0,0,0,0,0,0,0.008231,0.036285,0,3535,0.046097,1
ftp,postconf,5,1,0,0,0,0.000002,0,0,0,0,0,0,0,0,0,0,68159,0.000002,0
ftp,bozohttpd,8,0,13,0,0,0.000077,0,0,0,0,0,0,0,0,0,0,1741,0.000077,0
ftp,sftp,1,9,36,0,0,0.000182,0,0,0,0,0,0,0,0,0,0,2156,0.000182,1
ftp,hosts_access,5,16,0,0,0,0.000046,0,0,0,0,0,0,0,0,0,0,2404,0.000046,0
ftp server,ftp,1,23,17,31.61125,0,0.004924,0,0,0.178217,0,0,0,0,0.016645,0,0,16672,31.811037,1
ftp server,ftp-proxy,8,8,17,18.96675,0,0.007115,0,0,0,0,0,0,0,0.039624,0,0,1996,19.01349,1
ftp server,ftpusers,5,9,0,0,0,0.001824,0,0,0,0.920716,0,0,0,0.022791,0,0,1240,0.945332,1
ftp server,inetd,8,57,0,0,0.393501,0.000448,0,0,0,0,0,0,0,0.009219,0.083486,0,5342,0.486655,1
ftp server,ftpd,8,27,43,0,0.236493,0.003991,0,0,0,0,0,0,0,0.023789,0.094834,0,7070,0.359107,1
ftp server,faithd,8,6,26,0,0,0.00154,0,0,0,0,0,0,0,0,0.318234,0,1996,0.319774,1
ftp server,fetchMakeURL,3,0,0,0,0,0.000849,0,0.035976,0.170677,0,0,0,0,0.019443,0,0,4758,0.226946,1
ftp server,bozohttpd,8,0,13,0,0,0.000318,0,0,0,0.126445,0,0,0,0.003155,0,0,3482,0.129918,0
ftp server,dhcpd.conf,5,6,0,0,0,0.000411,0,0,0,0,0,0,0,0,0.053367,0,35042,0.053778,0
ftp server,sftp,1,9,36,0,0,0.000543,0,0,0,0,0,0,0,0.002043,0.038819,0,4312,0.041404,1
ftp server,tcpdump,8,26,0,0,0,0.000112,0,0,0,0,0,0,0,0,0,0,17960,0.000112,0
ftp server,traceroute,8,5,0,0,0,0.000505,0,0,0,0,0,0,0,0,0,0,4256,0.000505,0
ftp server,pfctl,8,20,23,0,0,0.000577,0,0,0,0,0,0,0,0,0,0,6196,0.000577,0
ftp server,hosts_access,5,16,0,0,0,0.000221,0,0,0,0,0,0,0,0,0,0,4808,0.000221,0
ftp server,tftp,1,4,0,0,0,0.000546,0,0,0,0,0,0,0,0,0,0,1518,0.000546,0
fts,fts,3,20,0,25.898252,0,0.00447,0,0,0,0,0,0,0,0,0,0,2957,25.902722,1
fts,whatis,1,15,4,0,0,0,0,0,0,0.996087,0,0,0,0.488646,0,0,128,1.484733,1
fts,apropos,1,18,5,0,0,0.002875,0,0,0,0.996087,0,0,0,0.068423,0,0,479,1.067385,1
fts,makemandb,8,8,10,0,0,0.002627,0,0,0,0.996087,0,0,0,0.047695,0,0,546,1.046408,1
fts,curses_input,3,19,0,0,0,0,0,0.061081,0,0,0,0,0,0.008613,0,0,2657,0.069693,0
fts,roff,7,50,94,0,0,0.000228,0,0,0,0,0,0,0,0,0.065317,0,7929,0.065545,0
fts,roff,7,50,94,0,0,0,0,0,0,0,0,0,0,0,0.065317,0,3046,0.065317,0
fts,mandoc,1,85,75,0,0,0,0,0,0,0,0,0.011616,0,0,0,0,7128,0.011616,0
fts,mdoc,7,73,35,0,0,0.001497,0,0,0,0,0,0,0,0.008951,0,0,11901,0.010448,0
fts,ftw,3,0,0,0,0,0.004836,0,0,0,0,0,0,0,0,0,0,574,0.004836,1
fts,lmc,4,3,27,0,0,0.000671,0,0,0,0,0,0,0,0,0,0,2762,0.000671,0
fts,cp,1,6,8,0,0,0.001001,0,0,0,0,0,0,0,0,0,0,864,0.001001,1
fts,rm,1,10,8,0,0,0.002,0,0,0,0,0,0,0,0,0,0,551,0.002,1
fts,mtree,8,30,21,0,0,0.000329,0,0,0,0,0,0,0,0,0,0,3179,0.000329,0
fts,terminfo,5,47,11,0,0,0.000175,0,0,0,0,0,0,0,0.001869,0,0,8937,0.002044,0
ftw,ftw,3,0,0,20.913599,0,0.12266,0,0.853616,0,0,0,0,0.52284,0.410071,0,0,574,22.822786,1
fused,perfused,8,4,11,0,5.422285,0.02902,0,0,0,0,0,0,0,0.295871,0.468593,0,447,6.215769,1
fused,perfuse_mount,2,0,0,0,0,0.021195,0,2.108667,0,0,0,0,0,0.274051,0,0,235,2.403912,1
fused,mount,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0.107524,0,1872,0.107524,1
fused,puffs,3,41,24,0,0,0.000308,0,0,0,0,0,0,0,0,0.091022,0,2661,0.09133,1
fused,puffs,4,25,3,0,0,0,0,0,0,0,0,0,0,0,0.085294,0,197,0.085294,1
fused,refuse,3,5,4,0,0,0.008535,0,0,0,0,0,0,0,0,0,0,119,0.008535,1
fused,crypto,4,12,0,0,0,0.001736,0,0,0,0,0,0,0,0,0,0,2446,0.001736,0
fused,gcc,1,25,0,0,0,0.000183,0,0,0,0,0,0,0,0,0,0,113084,0.000183,0
fused,refuse,3,5,4,0,0,0.008535,0,0,0,0,0,0,0,0,0,0,119,0.008535,1
fused,gcc,1,25,0,0,0,0.000183,0,0,0,0,0,0,0,0,0,0,113084,0.000183,0
game,monop,6,0,0,0,0.646463,0.00145,0,0,0,0,0,0,0,0.014471,0,0,879,0.662384,1
game,snake,6,0,0,0,0.434343,0.001577,0,0,0,0.212198,0,0,0,0.019079,0,0,489,0.667197,1
game,trek,6,0,0,0,0.646463,0.003127,0,0,0,0,0,0,0,0,0,0,257,0.649591,1
game,cribbage,6,0,1,0,0.327034,0.001907,0,0,0,0.28856,0,0,0,0.026567,0,0,692,0.644068,1
game,hunt,6,3,5,0,0.218881,0.001221,0,0,0,0,0,0,0,0.001037,0.365762,0,1991,0.586901,1
game,canfield,6,0,0,0,0.262245,0.00113,0,0,0,0.223277,0,0,0,0.091141,0,0,485,0.577791,1
game,huntd,6,3,7,0,0.187824,0.00268,0,0,0,0,0,0,0,0,0.378203,0,265,0.568707,1
game,tetris,6,0,0,0,0.327034,0.001301,0,0,0,0.151901,0,0,0,0,0,0,605,0.480237,1
game,boggle,6,0,0,0,0.434343,0.001563,0,0,0,0,0,0,0,0.006481,0,0,326,0.442387,1
game,adventure,6,0,0,0,0.434343,0.006753,0,0,0,0,0,0,0,0,0,0,63,0.441096,1
game,mdoc,7,73,35,0,0,0.00001,0,0,0,0,0,0,0,0,0,0,11901,0.00001,0
game,fish,6,0,0,0,0,0.001901,0,0,0,0,0,0,0,0,0,0,268,0.001901,1
game,pnpbios,4,14,15,0,0,0.000923,0,0,0,0,0,0,0,0.010338,0,0,163,0.01126,0
game,intro,4,351,355,0,0,0.000112,0,0,0,0,0,0,0,0.001206,0,0,1361,0.001318,0
game,hack,6,2,0,0,0,0.001963,0,0,0,0.019079,0,0,0,0.007754,0,0,649,0.028796,1
gcc,gcc,1,25,0,10.572538,0,0.000157,0,0,0,0,0,0,0,0,0,0,113084,10.572695,1
gcc,security,7,19,31,0,0,0.00013,0,0,0,0,0,0,0,0.070249,0,0,1590,0.070379,1
gcc,lint,7,4,2,0,0,0.000088,0,0,0,0,0,0,0,0.008098,0,0,4406,0.008187,1
gcc,__insn_barrier,3,2,3,0,0,0.000894,0,0,0,0,0,0,0,0,0,0,95,0.000894,1
gcc,__builtin_constant_p,3,1,5,0,0,0.000827,0,0,0,0,0,0,0,0,0,0,106,0.000827,1
gcc,typeof,3,5,4,0,0,0.000777,0,0,0,0,0,0,0,0,0,0,67,0.000777,1
gcc,genassym.cf,5,1,5,0,0,0.000694,0,0,0,0,0,0,0,0,0,0,246,0.000694,1
gcc,__builtin_object_size,3,5,5,0,0,0.000653,0,0,0,0,0,0,0,0,0,0,228,0.000653,1
gcc,ssp,3,4,8,0,0,0.000603,0,0,0,0,0,0,0,0,0,0,174,0.000603,1
gcc,__alignof__,3,3,5,0,0,0.000393,0,0,0,0,0,0,0,0,0,0,121,0.000393,1
gcc,gcov,1,0,0,0,0,0.000134,0,0,0,0,0,0,0,0,0,0,2895,0.000134,0
gcc,rasctl,2,2,6,0,0,0.000128,0,0,0,0,0,0,0,0,0,0,829,0.000128,0
gcc,lint,1,9,18,0,0,0.000022,0,0,0,0,0,0,0,0,0,0,2283,0.000022,0
gcc,rasctl,2,2,6,0,0,0.000128,0,0,0,0,0,0,0,0,0,0,829,0.000128,0
gcc,xgettext,1,0,0,0,0,0.00026,0,0,0,0,0,0,0,0,0,0,604,0.00026,0
gdb,gdb,1,27,0,10.612559,0,0.008259,0,0,0,0,0,0,0,0,0,0,1186,10.620818,1
gdb,src,7,0,16,0,0,0.00021,0,0,0,0,0,0,0,0.011207,0,0,1774,0.011416,0
gdb,gcore,1,0,4,0,0,0.00691,0,0,0,0,0,0,0,0,0,0,92,0.00691,1
gdb,options,4,62,273,0,0,0.000139,0,0,0,0,0,0,0,0.005897,0,0,14505,0.006036,1
gdb,ipkdb,4,6,7,0,0,0.001834,0,0,0,0,0,0,0,0,0,0,422,0.001834,0
gdb,binpatch,8,0,2,0,0,0.001163,0,0,0,0,0,0,0,0,0,0,217,0.001163,0
gdb,pcibios,4,2,2,0,0,0.001096,0,0,0,0,0,0,0,0,0,0,527,0.001096,0
gdb,savecore,8,32,29,0,0,0.000818,0,0,0,0,0,0,0,0,0,0,930,0.000818,0
gdb,slhci,4,2,6,0,0,0.000493,0,0,0,0,0,0,0,0,0,0,495,0.000493,0
gdb,boot,8,61,307,0,0,0.000246,0,0,0,0,0,0,0,0,0,0,1162,0.000246,0
gdb,a.out,5,30,18,0,0,0.000253,0,0,0,0,0,0,0,0,0,0,2465,0.000253,0
gdb,ELF,5,0,17,0,0,0.000295,0,0,0,0,0,0,0,0,0,0,2399,0.000295,0
gdb,AS,1,0,0,0,0,0.000039,0,0,0,0,0,0,0,0,0,0,6124,0.000039,0
gdb,crash,8,7,18,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,1207,0.00022,0
gelf_newphdr,elf32_newphdr,3,3,0,0,0,0.017259,0,0,0,0,0,0,0,0.209106,0,0,284,0.226364,1
gelf_newphdr,GElf,3,0,3,0,0,0.004792,0,0,0,0,0,0,0,0.013781,0,0,1137,0.018572,1
gelf_newphdr,elf32_getphdr,3,2,0,0,0,0.018126,0,0,0,0,0,0,0,0,0,0,336,0.018126,1
gelf_newphdr,elf_flagarhdr,3,0,0,0,0,0.006787,0,0,0,0,0,0,0,0,0,0,615,0.006787,1
gelf_newphdr,elf_update,3,13,29,0,0,0.002879,0,0,0,0,0,0,0,0,0,0,1893,0.002879,0
gem,gem,4,9,7,18.818772,5.376792,0.073896,0,0,0,0,0,0,0,0.476425,0,0,161,24.745884,1
gem,loadbsd,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0.597421,0,376,0.597421,1
gem,edahdi,1,0,2,0,0,0.009291,0,0,0,0,0,0,0,0.270774,0,0,260,0.280065,0
gem,vlan,4,16,27,0,0,0.005227,0,0,0,0,0,0,0,0.120248,0,0,431,0.125474,0
gem,bm,4,3,6,0,0,0.050117,0,0,0,0,0,0,0,0,0,0,37,0.050117,0
gem,gm,4,0,12,0,0,0.046266,0,0,0,0,0,0,0,0,0,0,72,0.046266,1
gem,mc,4,5,6,0,0,0.016009,0,0,0,0,0,0,0,0,0,0,163,0.016009,0
gem,obio,4,4,25,0,0,0.015595,0,0,0,0,0,0,0,0,0,0,273,0.015595,0
gem,ifconfig,8,394,41,0,0,0,0,0,0,0,0,0,0,0,0.010757,0,6168,0.010757,0
gem,boot,8,61,307,0,0,0.00448,0,0,0,0,0,0,0,0,0,0,986,0.00448,0
gem,phantasia,6,0,1,0,0,0.002703,0,0,0,0,0,0,0,0,0,0,4440,0.002703,0
generate ssh key,ssh,1,111,47,21.780946,3.556073,0.007415,0,0,0.298824,0.158829,4.978502,0,0,0.072367,0.036495,0,22230,30.88945,1
generate ssh key,ssh-keyscan,1,3,2,11.616504,6.021721,0.013898,0,0,0,0.196398,0,0,0,0.026424,0.199368,0,1605,18.074313,1
generate ssh key,ssh-keysign,8,4,8,11.616504,3.056975,0.040449,0,0,0,0.304103,0,0,0,0.159416,0.136237,0,870,15.313685,1
generate ssh key,ssh-keygen,1,22,17,11.616504,0.788451,0.007809,0,0,0,0.209846,0,0,0,0.055171,0.129933,0,12900,12.807714,1
generate ssh key,ssh-agent,1,17,16,11.616504,0,0.012661,0,0,0,0.049278,0,0,0,0.051908,0.07666,0,2403,11.807011,1
generate ssh key,sshd,8,82,36,0,6.969903,0.005328,0,0,0,0.077954,0,0,0,0.06919,0.130336,0,16890,7.25271,1
generate ssh key,ssh_config,5,30,65,0,4.249941,0.004863,0,0,0,0.05947,0,0,0,0.024471,0,0,23214,4.338745,1
generate ssh key,sshd_config,5,25,78,0,4.249941,0.002408,0,0,0,0.05947,0,0,0,0.018546,0,0,23163,4.330365,1
generate ssh key,netpgpkeys,1,3,16,0,0.788451,0.004093,0,0,0,0,0,0,0,0.030823,0.087606,0,4965,0.910973,0
generate ssh key,netpgp,1,7,16,0,0,0.001741,0,0,0,0,0,0,0,0.01136,0.621065,0,8226,0.634167,0
generate ssh key,mdoc,7,73,35,0,0,0.000115,0,0,0,0,0,0,0,0.000365,0,0,35703,0.00048,0
generate ssh key,fstab,5,83,25,0,0,0.000051,0,0,0,0,0,0,0,0.004187,0.071262,0,4605,0.075499,0
generate ssh key,pf.conf,5,27,98,0,0,0.000229,0,0,0,0,0,0,0,0.002284,0,0,45057,0.002513,0
generate ssh key,fstab,5,83,25,0,0,0.000051,0,0,0,0,0,0,0,0.004187,0.071262,0,4605,0.075499,0
generate ssh key,fstab,5,83,25,0,0,0.000051,0,0,0,0,0,0,0,0.004187,0.071262,0,4605,0.075499,0
generate termcap database,tset,1,2,0,0,0,0.009209,0,0,0,0.258304,0,0,0,0.195821,0,0,4416,0.463334,1
generate termcap database,curses_input,3,19,0,0,0,0.000165,0,0.186877,0,0,0,0,0,0.029864,0,0,7971,0.216906,0
generate termcap database,terminfo,5,47,11,0,0,0.001333,0,0,0,0.162737,0,0,0,0.006969,0.039918,0,26811,0.210957,1
generate termcap database,gettytab,5,8,25,0,0,0.003945,0,0,0,0,0,0,0,0,0.08835,0,6624,0.092294,1
genfb,genfb,4,8,7,7.560721,0,0.036614,0,0,0,0,0,0,0,0,0,0,163,7.597334,1
genfb,p5pb,4,5,7,0,0,0.036972,0,0,0,0,0,0,0,0,0,0,183,0.036972,1
genfb,igmafb,4,0,6,0,0,0.021449,0,0,0,0,0,0,0,0,0,0,123,0.021449,1
genfb,voodoofb,4,2,3,0,0,0.020973,0,0,0,0,0,0,0,0,0,0,105,0.020973,1
genfb,tdvfb,4,0,6,0,0,0.013115,0,0,0,0,0,0,0,0,0,0,153,0.013115,1
genfb,igmafb,4,0,6,0,0,0.021449,0,0,0,0,0,0,0,0,0,0,123,0.021449,1
genfb,voodoofb,4,2,3,0,0,0.020973,0,0,0,0,0,0,0,0,0,0,105,0.020973,1
genfb,tdvfb,4,0,6,0,0,0.013115,0,0,0,0,0,0,0,0,0,0,153,0.013115,1
getaddrinfo,getaddrinfo,1,0,23,12.808667,0,0.021642,0,0,0,0,19.213,0,0,0,0,0,443,32.04331,1
getaddrinfo,getaddrinfo,3,19,0,12.808667,0,0.009886,0,1.9213,0,0,0,0,0,0.452071,0,0,1283,15.191924,1
getaddrinfo,krb5_eai_to_heim_errno,3,0,0,0,0,0.024016,0,0,0,0,0,0,0,0,0,0,57,0.024016,1
getaddrinfo,gai_strerror,3,4,4,0,0,0.017278,0,0,0,0,0,0,0,0,0,0,240,0.017278,1
getaddrinfo,getnameinfo,3,16,19,0,0,0.006157,0,0,0,0,0,0,0,0,0,0,801,0.006157,1
getaddrinfo,krb5_krbhst_init,3,1,0,0,0,0.003506,0,0,0,0,0,0,0,0,0,0,328,0.003506,0
getaddrinfo,sockaddr_snprintf,3,1,11,0,0,0.002445,0,0,0,0,0,0,0,0,0,0,590,0.002445,1
getaddrinfo,evutil,3,0,0,0,0,0.001568,0,0,0,0,0,0,0,0,0,0,1269,0.001568,1
getaddrinfo,evdns,3,0,0,0,0,0.001141,0,0,0,0,0,0,0,0,0,0,2594,0.001141,0
getaddrinfo,inet6,4,22,23,0,0,0.001105,0,0,0,0,0,0,0,0,0,0,978,0.001105,0
getaddrinfo,res_ninit,3,0,0,0,0,0.000517,0,0,0,0,0,0,0,0,0,0,2212,0.000517,0
getaddrinfo,telnet,1,11,9,0,0,0.000226,0,0,0,0,0,0,0,0,0,0,5139,0.000226,0
getdelim,getdelim,3,0,0,20.220452,0,0.213127,0,0.51191,0,0,0,0,0.792959,1.127273,0,0,323,22.865721,1
getdelim,stdio,3,33,13,0,0,0.007378,0,0,0,0,0,0,0,0.008706,0,0,1680,0.016085,1
getdelim,stdio,3,33,13,0,0,0.007378,0,0,0,0,0,0,0,0.008706,0,0,1680,0.016085,1
get directories,moncontrol,3,1,0,0,0,0,0,0,1.657943,0,0,0,0,0.007103,0,0,676,1.665045,0
get directories,ls,1,31,14,0,1.060565,0.000542,0,0,0,0,0,0,0,0.003939,0,0,4078,1.065046,1
get directories,getcwd,3,7,0,0,0.927192,0.000488,0,0,0,0,0,0,0,0,0.040713,0,796,0.968392,1
get directories,getdents,2,5,7,0,0.465631,0.000438,0,0,0,0,0,0,0.011356,0.006849,0.06641,0,742,0.550685,1
get directories,cpuctl,8,5,2,0,0,0,0,0,0,0.483093,0,0,0,0.002459,0,0,778,0.485551,0
get directories,pax,1,23,19,0,0.355894,0.000247,0,0,0,0,0.119299,0,0,0.000911,0,0,10048,0.476351,0
