query,name,section,rank,indegree,outdegree,w_name,w_name_desc,w_desc,w_lib,w_return_vals,w_env,w_files,w_exit_status,w_diagnostics,w_errors,w_special_keywords,w_xr_context,w_machine,w_doclen,w_total
nanotime,time_second,9,2,10,0,0.5,0.5,0.507132,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,219,0.622579
nbfs,nbfs,8,4,0,1,0.999993,0.5,0.528955,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.776872,0.5,0.5,199,0.635887
nbfs,ug,4,0,2,4,0.5,0.5,0.50649,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.523685,0.5,0.5,203,0.622966
nbsvtool,nbsvtool,1,4,0,1,0.999996,0.5,0.526553,0.5,0.5,0.5,0.5,0.999996,0.5,0.5,0.5,0.5,0.5,332,0.63953
ndis,ndis,4,4,1,9,1,0.975126,0.518806,0.5,0.5,0.5,0.5,0.5,0.838162,0.5,0.5,0.5,0.5,417,0.644546
ndis,urndis,4,4,1,7,0.5,0.951702,0.506547,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,125,0.63012
ndis,ndiscvt,8,2,2,6,0.5,0.897329,0.509225,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.975126,0.5,529,0.637141
ndis,usb,4,1,87,73,0.5,0.5,0.500306,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.525954,0.5,0.5,2548,0.6229
ne,ne,4,4,16,9,0.999969,0.5,0.50225,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,239,0.630852
ne,mcd,4,1,1,7,0.5,0.5,0.504407,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,72,0.622533
ne,X509_NAME_ENTRY_get_object,3,1,0,0,0.5,0.5,0.502436,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,187,0.6225
ne,X509_NAME_add_entry_by_txt,3,1,0,0,0.5,0.5,0.500953,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,381,0.622475
ne,pcmcia,4,1,38,28,0.5,0.5,0.500911,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,424,0.622475
netintro,netintro,4,4,134,17,0.997347,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1668,0.630771
netintro,fwip,4,1,3,8,0.5,0.5,0.500481,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,51,0.622467
netintro,rtk,4,1,7,9,0.5,0.5,0.500451,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82,0.622467
netintro,vioif,4,1,2,4,0.5,0.5,0.500451,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,53,0.622467
netintro,ste,4,1,2,7,0.5,0.5,0.500434,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,59,0.622467
netpgp,netpgp,1,4,7,16,1,0.5,0.5027,0.5,0.5,0.5,0.5,0.754075,0.5,0.5,0.5,0.5,0.5,2742,0.635076
netpgp,netpgpverify,1,3,0,4,0.5,0.5,0.501234,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,502,0.62248
netpgp,netpgpkeys,1,3,3,16,0.5,0.5,0.500408,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1655,0.622466
netpgp,libnetpgp,3,3,6,2,0.5,0.5,0.500249,0.863594,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,842,0.628547
netpgp,libnetpgpverify,3,3,0,2,0.5,0.5,0.5,0.970284,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,523,0.63032
netpgpverify,netpgpverify,1,3,0,4,0.999996,0.5,0.513457,0.5,0.5,0.5,0.5,0.697688,0.5,0.5,0.5,0.5,0.5,502,0.63432
netstat,netstat,1,4,40,27,1,0.5,0.500402,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5722,0.5,2027,0.632022
netstat,tcpdrop,8,1,0,3,0.5,0.5,0.503549,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42,0.622519
netstat,nfsstat,1,1,8,7,0.5,0.5,0.501383,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,180,0.622483
netstat,spray,8,1,4,4,0.5,0.5,0.501152,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,161,0.622479
netstat,slattach,8,2,8,17,0.5,0.5,0.500977,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,404,0.622476
newbtconf,newbtconf,8,4,0,2,0.999767,0.5,0.505188,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,999,0.630897
newfs,newfs,8,4,42,25,0.998703,0.5,0.500345,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1966,0.630799
newfs,intro,8,3,1,9,0.5,0.5,0.500667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,114,0.622471
newfs,fsirand,8,1,1,2,0.5,0.5,0.500481,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,183,0.622467
newfs,dumpfs,8,1,11,8,0.5,0.5,0.500478,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,262,0.622467
newfs,vnd,4,1,18,9,0.5,0.5,0.500421,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,300,0.622466
nfsmb,nfsmb,4,4,1,0,0.99967,0.5,0.605973,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,40,0.632571
nfsmb,iic,4,1,33,29,0.5,0.5,0.502851,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,472,0.622507
nis,nis,8,4,23,0,1,0.556432,0.501011,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.609564,0.5,190,0.633589
nis,nisplus_table,5,2,0,0,0.5,0.628272,0.501765,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,272,0.62464
nis,ypinit,8,3,2,12,0.5,0.628272,0.501407,0.5,0.5,0.5,0.67424,0.5,0.5,0.5,0.5,0.5,0.5,253,0.627547
nis,ypserv,8,3,15,9,0.5,0.628272,0.50119,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,345,0.62463
nis,ypxfr,8,3,3,3,0.5,0.61081,0.500641,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,199,0.624328
njata,njata,4,4,1,6,0.99967,0.5,0.512181,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,181,0.631012
njata,cardbus,4,1,26,0,0.5,0.5,0.508619,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,452,0.622604
nm,nm,1,4,6,0,1,0.5,0.50049,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1509,0.630823
nm,lorder,1,3,0,7,0.5,0.5,0.501865,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,93,0.622491
nm,ldd,1,3,7,7,0.5,0.5,0.50099,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,366,0.622476
nm,ranlib,1,2,2,0,0.5,0.5,0.500738,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,335,0.622472
nm,mdoc,7,3,73,35,0.5,0.5,0.500279,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.503612,0.5,0.5,11901,0.622525
non-ascii,hexdump,1,4,8,3,0.5,0.8243,0.500138,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5057,0.5,0.5,2940,0.627985
non-ascii,toascii,3,2,15,17,0.5,0.751927,0.501359,0.5,0.892295,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,180,0.633233
non-ascii,iscntrl,3,3,21,19,0.5,0.5,0.500906,0.5,0.510648,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,256,0.622653
non-ascii,isdigit,3,0,21,19,0.5,0.5,0.500894,0.5,0.510648,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,222,0.622653
non-ascii,isxdigit,3,0,17,19,0.5,0.5,0.500894,0.5,0.510648,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,216,0.622653
npf,npf.conf,5,3,5,5,0.999969,0.962589,0.503687,0.5,0.5,0.5,0.842402,0.5,0.5,0.5,0.567134,0.727192,0.5,1297,0.648966
npf,npfctl,8,3,4,6,0.5,0.981963,0.505782,0.5,0.5,0.5,0.880646,0.5,0.5,0.5,0.530817,0.5,0.5,756,0.637431
npf,libnpf,3,3,1,3,0.5,0.981963,0.50144,0.999403,0.5,0.5,0.5,0.5,0.5,0.5,0.503349,0.5,0.5,1000,0.638865
npf,NPF,7,4,0,6,1,0.5,0.518172,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.536223,0.5,0.5,224,0.631719
npf,MAKEDEV,8,2,31,208,0.5,0.5,0.500263,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.500944,0.5,0.5,5843,0.62248
npf.conf,npf.conf,5,4,5,5,1,0.998493,0.507444,0.5,0.5,0.5,0.967307,0.5,0.5,0.5,0.633245,0.876643,0.5,2594,0.655127
npf.conf,npfctl,8,3,4,6,0.5,0.999663,0.511775,0.5,0.5,0.5,0.983027,0.5,0.5,0.5,0.56258,0.5,0.5,1512,0.640032
npf.conf,NPF,7,3,0,6,1,0.5,0.536422,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.572074,0.5,0.5,448,0.632618
nsmb,nsmb,4,4,0,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,71,0.630815
nsmb,MAKEDEV,8,2,31,208,0.5,0.5,0.502057,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.501812,0.5,0.5,5843,0.622524
nsmb,options,4,2,60,273,0.5,0.5,0.500223,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,14503,0.622463
nsmb,mount_smbfs,8,2,10,4,0.5,0.5,0.5,0.5,0.5,0.5,0.758637,0.5,0.5,0.5,0.519448,0.5,0.5,594,0.627116
nsupdate,nsupdate,1,4,0,0,0.999596,0.5,0.501586,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1915,0.630835
nsupdate,named-journalprint,8,2,0,0,0.5,0.5,0.502275,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,152,0.622498
nsupdate,ddns-confgen,8,2,0,0,0.5,0.5,0.501226,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,537,0.62248
nvidia,nfe,4,3,1,9,0.5,0.858137,0.517946,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,130,0.628751
nvidia,viaide,4,3,4,8,0.5,0.759865,0.505551,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.554739,0.808443,0.5,216,0.632951
nvidia,nfsmb,4,3,1,0,0.5,0.716869,0.53086,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,40,0.626609
nvidia,ataraid,4,2,2,3,0.5,0.5,0.507749,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.561749,0.5,0.5,145,0.623625
nvidia,iic,4,2,33,29,0.5,0.5,0.503201,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.516507,0.5,0.5,472,0.62279
offset,dwarf_get_arange_cu_header_offset,3,3,3,0,0.5,0.826846,0.500275,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,163,0.627934
offset,lseek,2,3,32,0,0.5,0.778929,0.500582,0.5,0.519567,0.5,0.5,0.5,0.5,0.5078,0.5,0.507224,0.5,458,0.627717
offset,offsetof,3,3,4,3,0.5,0.778929,0.500175,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,76,0.627133
offset,dwarf_formref,3,3,7,0,0.5,0.741621,0.500253,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,242,0.626511
offset,dwarf_die_CU_offset,3,3,0,0,0.5,0.712344,0.500387,0.5,0.516233,0.5,0.5,0.5,0.5,0.51183,0.5,0.5,0.5,377,0.626493
offsetof,offsetof,3,4,4,3,0.999987,0.5,0.507149,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.976836,0.5,0.5,76,0.638829
offsetof,stddef,3,2,7,4,0.5,0.5,0.508638,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.722186,0.5,0.5,156,0.626326
offsetof,typeof,3,1,5,4,0.5,0.5,0.508006,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,67,0.622594
offsetof,__alignof__,3,1,3,5,0.5,0.5,0.504046,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,121,0.622527
offsetof,genassym.cf,5,2,1,5,0.5,0.5,0.501789,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,246,0.622489
ohci,fwohci,4,3,6,5,0.5,0.993795,0.504411,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,222,0.630785
ohci,ohci,4,4,7,3,1,0.5,0.529708,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,41,0.631309
ohci,ehci,4,2,8,7,0.5,0.5,0.509053,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,132,0.622611
ohci,cardbus,4,2,26,0,0.5,0.5,0.506558,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.541512,0.5,0.5,452,0.623266
ohci,pci,4,2,197,93,0.5,0.5,0.501171,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.507636,0.5,0.5,2050,0.622607
open,open,2,4,118,0,1,0.56029,0.500187,0.5,0.535098,0.5,0.5,0.5,0.5,0.502571,0.502946,0.502655,0.5,2524,0.632539
open,fopen,3,4,26,0,0.5,0.672897,0.500281,0.5,0.5,0.5,0.5,0.5,0.5,0.502724,0.504361,0.507072,0.5,853,0.625599
open,catopen,3,3,5,4,0.5,0.672897,0.500156,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.520758,0.5,124,0.625707
open,kvm_getfiles,3,3,0,8,0.5,0.672897,0.500091,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,135,0.625359
open,funopen,3,2,2,0,0.5,0.672897,0.500062,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,432,0.625358
open_memstream,open_memstream,3,4,0,0,1,0.5,0.521994,0.5,0.783577,0.5,0.5,0.5,0.5,0.5,0.760156,0.5,0.5,463,0.640175
open socket,open,2,2,118,0,1,0.613367,0.500356,0.5,0.56655,0.5,0.5,0.5,0.5,0.505747,0.505611,0.505056,0.5,5048,0.634081
open socket,sockstat,1,3,3,7,0.5,0.959128,0.502457,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.514245,0.5,0.5,792,0.630413
open socket,accept,2,3,21,0,0.5,0.714908,0.500708,0.5,0.579295,0.5,0.5,0.5,0.5,0.517747,0.504892,0.511634,0.5,1776,0.627969
open socket,recv,2,2,20,0,0.5,0.714908,0.500493,0.5,0.540733,0.5,0.5,0.5,0.5,0.509872,0.503444,0.5,0.5,2634,0.626972
open socket,fstat,1,2,13,13,0.5,0.695945,0.500694,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.502673,0.521611,0.5,2294,0.626161
openssl,openssl,1,4,2,0,1,0.674909,0.500179,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1250,0.633723
openssl,CRYPTO_THREADID_set_callback,3,3,0,0,0.5,0.724781,0.500252,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,664,0.626229
openssl,crypto,3,3,1,0,0.5,0.724781,0.500209,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,294,0.626229
openssl,version,1,3,0,0,0.5,0.674909,0.500976,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,89,0.625407
openssl,bufferevent_ssl,3,3,0,0,0.5,0.674909,0.500447,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,229,0.625398
optind,getopt,3,3,16,3,0.5,0.5,0.50278,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,583,0.622506
optind,getopt_long,3,3,1,7,0.5,0.5,0.5006,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505057,0.5,0.5,1018,0.622554
optind,ksh,1,2,10,0,0.5,0.5,0.500092,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,17371,0.622461
optind,sh,1,2,93,40,0.5,0.5,0.50008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.502091,0.5,0.5,10542,0.622496
package manager,bpm,1,4,0,9,0.5,0.900926,0.501274,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,668,0.629353
package manager,pkg_create,1,4,9,16,0.5,0.80042,0.501285,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50669,0.5,0.5,4196,0.627622
package manager,pkg_info,1,4,20,11,0.5,0.771614,0.50233,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.517366,0.521881,0.5,3184,0.627702
package manager,pkg_add,1,4,16,21,0.5,0.747186,0.501842,0.5,0.5,0.967719,0.5,0.5,0.5,0.5,0.511219,0.5,0.5,3742,0.634599
package manager,isdnd,8,0,40,15,0.5,0.570774,0.500083,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.508916,0.5,4274,0.623797
pae,options,4,3,60,273,0.5,0.5,0.500174,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,14503,0.622462
pam_conv,pam_conv,3,4,4,10,0.999988,0.5,0.503359,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.549844,0.5,0.5,479,0.631699
pam_conv,pam_start,3,3,7,5,0.5,0.5,0.514611,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,145,0.622705
pam_conv,pam_get_item,3,2,9,5,0.5,0.5,0.506323,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.524235,0.5,0.5,355,0.622972
pam_conv,pam_get_user,3,1,3,12,0.5,0.5,0.502374,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,244,0.622499
pam_conv,pam,3,2,51,3,0.5,0.5,0.501957,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,744,0.622492
pam_permit,pam_permit,8,4,1,4,0.999996,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.993425,0.5,0.5,92,0.638984
pam_permit,pam,8,2,36,26,0.5,0.5,0.52487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,351,0.622877
panic,panic,9,4,8,12,1,0.5,0.50358,0.5,0.999778,0.5,0.5,0.5,0.5,0.5,0.802463,0.5,0.5,349,0.644116
panic,KASSERT,9,3,4,0,0.5,0.5,0.502817,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,234,0.622507
panic,swwdog,4,2,1,5,0.5,0.5,0.50182,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83,0.62249
panic,systm,9lua,2,1,4,0.5,0.5,0.501012,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.514359,0.5,0.5,379,0.622717
panic,ipkdb,9,1,2,7,0.5,0.5,0.500872,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.502697,0.5,0.5,657,0.622519
partition,ahdilabel,8,3,0,3,0.5,0.701694,0.500992,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.509146,0.5,0.5,632,0.626008
partition,pdisk,8,3,1,7,0.5,0.655761,0.500819,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.507318,0.5,0.5,803,0.625207
partition,dk,4,3,8,7,0.5,0.655761,0.500305,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.504238,0.503817,0.5,198,0.62521
partition,opendisk,3,3,5,7,0.5,0.655761,0.500082,0.5,0.5,0.5,0.5,0.5,0.5,0.582077,0.5,0.5,0.5,286,0.626445
partition,getrawpartition,3,3,5,3,0.5,0.626443,0.501032,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.525083,0.5,99,0.625017
passwd,pw_lock,3,3,2,0,0.5,0.989595,0.501799,0.5,0.5,0.5,0.61112,0.5,0.5,0.5,0.503683,0.5,0.5,301,0.63258
passwd,pw_init,3,3,2,0,0.5,0.936529,0.501119,0.5,0.650973,0.5,0.61112,0.5,0.5,0.5,0.506661,0.5,0.5,597,0.634242
passwd,SSL_CTX_set_default_passwd_cb,3,3,0,0,0.5,0.914402,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,288,0.62939
passwd,passwd,5,4,45,0,0.999993,0.5,0.501807,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.534776,0.5,1263,0.631423
passwd,passwd,1,4,24,12,0.999993,0.5,0.501125,0.5,0.5,0.5,0.573362,0.5,0.5,0.5,0.505267,0.5,0.5,458,0.63214
paste,paste,1,4,4,2,1,0.5,0.500758,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,309,0.639105
paste,colrm,1,1,1,4,0.5,0.5,0.500898,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,117,0.622474
paste,column,1,1,1,4,0.5,0.5,0.500838,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,183,0.622473
paste,wsmoused,8,2,7,18,0.5,0.5,0.500785,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,665,0.622473
patch,patch,1,4,1,4,1,0.5,0.502876,0.5,0.5,0.753635,0.913172,0.5,0.615194,0.5,0.521846,0.5,0.5,3266,0.644131
patch,stuirda,4,1,1,3,0.5,0.5,0.500984,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,90,0.622476
patch,OPENSSL_VERSION_NUMBER,3,1,0,0,0.5,0.5,0.50077,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,313,0.622472
patch,param,3,1,8,11,0.5,0.5,0.500474,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,208,0.622467
patch,SSL_CTX_set_options,3,1,0,0,0.5,0.5,0.500394,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1430,0.622466
pathbuf,pathbuf,9,4,1,0,0.999995,0.5,0.514483,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,325,0.631056
pathbuf,namei,9,3,15,0,0.5,0.5,0.501421,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.577562,0.5,1538,0.623784
pathbuf_create,pathbuf,9,4,1,0,0.5,0.5,0.514171,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.681415,0.5,0.5,325,0.625737
pathname,pathchk,1,3,0,3,0.5,0.875697,0.500487,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,196,0.628753
pathname,namei,9,3,15,0,0.5,0.875697,0.500295,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.501401,0.513149,0.5,1538,0.628992
pathname,ctermid,3,3,0,1,0.5,0.788816,0.5006,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,130,0.627305
pathname,getcwd,3,3,7,0,0.5,0.729989,0.500232,0.5,0.530537,0.5,0.5,0.5,0.5,0.508452,0.503013,0.5,0.5,398,0.627018
pathname,pathconf,2,3,9,0,0.5,0.729989,0.500163,0.5,0.5,0.5,0.5,0.5,0.5,0.50206,0.501074,0.524073,0.5,776,0.62677
pax,paxctl,8,3,16,12,0.5,0.98273,0.503468,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.570913,0.561942,0.5,263,0.632793
pax,pax,1,4,23,19,1,0.5,0.500531,0.5,0.5,0.5,0.5,0.549673,0.5,0.5,0.50182,0.5,0.5,5024,0.63168
pax,security,7,2,19,31,0.5,0.5,0.501209,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52293,0.5,0.5,1590,0.622864
pax,libarchive,3,3,17,17,0.5,0.5,0.500453,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.518034,0.5,1369,0.62277
pax,libarchive-formats,5,3,0,24,0.5,0.5,0.500346,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.502679,0.5,0.5,2208,0.62251
paxctl,paxctl,8,4,16,12,0.999534,0.5,0.502338,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,263,0.630846
paxctl,security,7,3,19,31,0.5,0.5,0.500815,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1590,0.622473
paxctl,sysctl,7,2,37,103,0.5,0.5,0.500103,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,17504,0.622461
paxctl,options,4,2,60,273,0.5,0.5,0.500087,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,14503,0.622461
pciide,pciide,4,4,32,44,0.999979,0.5,0.500988,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,570,0.630831
pciide,schide,4,1,2,8,0.5,0.5,0.503754,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46,0.622522
pciide,ata,4,1,61,0,0.5,0.5,0.503369,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,292,0.622516
pciide,nside,4,1,0,8,0.5,0.5,0.503205,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47,0.622513
pciide,ahcisata,4,1,3,9,0.5,0.5,0.502347,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,123,0.622499
pcppi,pcppi,4,4,9,12,0.999341,0.5,0.505941,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,174,0.630903
pcppi,attimer,4,1,5,4,0.5,0.5,0.506857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,105,0.622574
pcppi,pckbd,4,2,14,10,0.5,0.5,0.501569,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,537,0.622486
pcppi,cnbell,9,1,0,0,0.5,0.5,0.500891,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,405,0.622474
pcppi,isa,4,1,79,72,0.5,0.5,0.500733,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1377,0.622472
permission,group,5,3,24,16,0.5,0.96543,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.520561,0.5,598,0.630582
permission,access,2,3,6,0,0.5,0.927315,0.500545,0.5,0.507615,0.5,0.5,0.5,0.5,0.501895,0.501994,0.5,0.5,987,0.629806
permission,ttymsg,3,0,1,4,0.5,0.5,0.5,0.5,0.51928,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,88,0.622783
